age,salary,hours_per_week,years_at_company,department,education,attrition,period
28,62638,53,4,Engineering,PhD,0,Dec-2023 (Crisis)
35,50108,74,4,Engineering,Bachelor,1,Dec-2023 (Crisis)
45,34930,53,7,Engineering,Bachelor,1,Dec-2023 (Crisis)
30,26334,68,8,HR,Master,1,Dec-2023 (Crisis)
41,45922,71,1,Engineering,Bachelor,0,Dec-2023 (Crisis)
22,68466,49,2,Engineering,Bachelor,0,Dec-2023 (Crisis)
42,49040,65,5,Engineering,Master,0,Dec-2023 (Crisis)
47,37566,52,1,Sales,Bachelor,1,Dec-2023 (Crisis)
24,30582,72,3,Engineering,Master,1,Dec-2023 (Crisis)
47,68686,65,2,HR,Bachelor,0,Dec-2023 (Crisis)
24,34909,70,3,Engineering,Master,0,Dec-2023 (Crisis)
49,47929,63,7,Engineering,Bachelor,0,Dec-2023 (Crisis)
35,38757,59,8,Engineering,Bachelor,1,Dec-2023 (Crisis)
35,61065,72,6,Engineering,Master,0,Dec-2023 (Crisis)
24,27526,61,8,Sales,Bachelor,0,Dec-2023 (Crisis)
38,47320,61,0,Engineering,Bachelor,1,Dec-2023 (Crisis)
27,35088,50,3,Engineering,PhD,0,Dec-2023 (Crisis)
30,32533,55,1,HR,Master,1,Dec-2023 (Crisis)
24,36640,50,3,Sales,Master,1,Dec-2023 (Crisis)
45,71853,51,5,Engineering,Bachelor,0,Dec-2023 (Crisis)
25,49166,50,8,Engineering,Bachelor,1,Dec-2023 (Crisis)
38,53718,68,5,Sales,Bachelor,0,Dec-2023 (Crisis)
37,62936,53,4,Engineering,Master,1,Dec-2023 (Crisis)
30,44528,72,7,Engineering,Bachelor,1,Dec-2023 (Crisis)
24,52047,57,9,Engineering,Bachelor,0,Dec-2023 (Crisis)
30,69012,67,2,Engineering,Bachelor,1,Dec-2023 (Crisis)
29,33258,49,0,Engineering,Bachelor,1,Dec-2023 (Crisis)
31,49822,52,5,Sales,Master,0,Dec-2023 (Crisis)
35,47276,69,8,HR,Bachelor,1,Dec-2023 (Crisis)
40,42313,64,8,Engineering,Bachelor,0,Dec-2023 (Crisis)
47,29683,59,1,Engineering,Bachelor,0,Dec-2023 (Crisis)
43,31932,72,9,Engineering,Master,0,Dec-2023 (Crisis)
45,54344,70,8,Sales,Bachelor,0,Dec-2023 (Crisis)
24,38685,60,7,Engineering,Bachelor,0,Dec-2023 (Crisis)
43,54355,53,5,Marketing,Bachelor,1,Dec-2023 (Crisis)
48,62579,49,8,Engineering,Bachelor,0,Dec-2023 (Crisis)
42,35319,71,0,Engineering,Master,1,Dec-2023 (Crisis)
43,30076,55,2,Engineering,Master,1,Dec-2023 (Crisis)
26,66656,57,7,Engineering,Bachelor,0,Dec-2023 (Crisis)
44,45144,65,4,Sales,PhD,1,Dec-2023 (Crisis)
38,50694,59,0,Engineering,Master,1,Dec-2023 (Crisis)
27,54139,51,9,Engineering,Associate,1,Dec-2023 (Crisis)
46,54922,64,5,Marketing,Master,0,Dec-2023 (Crisis)
26,44207,57,6,Engineering,Bachelor,1,Dec-2023 (Crisis)
29,48093,68,8,Engineering,Master,0,Dec-2023 (Crisis)
42,41947,74,1,HR,Bachelor,1,Dec-2023 (Crisis)
28,32651,66,5,Engineering,Master,1,Dec-2023 (Crisis)
48,23851,51,3,Marketing,PhD,0,Dec-2023 (Crisis)
24,65801,68,0,Marketing,Bachelor,1,Dec-2023 (Crisis)
31,62785,59,1,Engineering,Master,1,Dec-2023 (Crisis)
43,23393,64,6,Engineering,Master,0,Dec-2023 (Crisis)
24,25697,65,8,Engineering,Bachelor,1,Dec-2023 (Crisis)
32,68502,67,1,Engineering,Associate,1,Dec-2023 (Crisis)
31,43637,53,1,Engineering,Bachelor,0,Dec-2023 (Crisis)
40,69109,56,0,HR,Bachelor,1,Dec-2023 (Crisis)
45,26214,69,4,Engineering,Master,0,Dec-2023 (Crisis)
26,42524,74,4,HR,Bachelor,1,Dec-2023 (Crisis)
45,37703,52,4,Engineering,Bachelor,1,Dec-2023 (Crisis)
40,40494,55,1,Engineering,PhD,1,Dec-2023 (Crisis)
28,61042,64,5,Engineering,Master,1,Dec-2023 (Crisis)
35,43169,64,4,Engineering,Associate,0,Dec-2023 (Crisis)
26,68252,49,8,Engineering,Associate,0,Dec-2023 (Crisis)
28,64802,48,7,HR,Master,0,Dec-2023 (Crisis)
35,24008,74,0,Sales,Bachelor,1,Dec-2023 (Crisis)
40,70399,58,7,Marketing,Bachelor,0,Dec-2023 (Crisis)
30,37058,62,1,Engineering,Master,1,Dec-2023 (Crisis)
41,30886,57,3,Engineering,Master,1,Dec-2023 (Crisis)
45,56430,54,2,Engineering,Bachelor,0,Dec-2023 (Crisis)
25,43930,56,8,Marketing,Bachelor,0,Dec-2023 (Crisis)
35,40591,51,4,Engineering,Bachelor,0,Dec-2023 (Crisis)
22,52920,50,3,Sales,Bachelor,0,Dec-2023 (Crisis)
28,71359,49,9,Engineering,PhD,1,Dec-2023 (Crisis)
32,26642,52,7,Sales,Associate,0,Dec-2023 (Crisis)
34,29105,55,7,Sales,Bachelor,1,Dec-2023 (Crisis)
30,46567,72,8,Engineering,Master,0,Dec-2023 (Crisis)
28,28894,70,4,Engineering,PhD,0,Dec-2023 (Crisis)
25,60970,66,1,Engineering,Master,1,Dec-2023 (Crisis)
41,58404,54,3,Sales,Master,0,Dec-2023 (Crisis)
41,52609,61,0,Marketing,Bachelor,1,Dec-2023 (Crisis)
49,56711,73,8,Engineering,Bachelor,1,Dec-2023 (Crisis)
30,65361,69,3,Engineering,PhD,1,Dec-2023 (Crisis)
39,68841,74,6,Engineering,Bachelor,0,Dec-2023 (Crisis)
24,38596,58,3,Engineering,Bachelor,1,Dec-2023 (Crisis)
28,25711,63,7,HR,Bachelor,1,Dec-2023 (Crisis)
33,24018,73,3,Engineering,PhD,0,Dec-2023 (Crisis)
44,22826,51,8,Sales,Bachelor,1,Dec-2023 (Crisis)
49,55722,57,9,Engineering,Associate,1,Dec-2023 (Crisis)
32,28415,57,0,Sales,Bachelor,1,Dec-2023 (Crisis)
45,36451,60,3,Engineering,Bachelor,1,Dec-2023 (Crisis)
24,68100,67,8,Engineering,PhD,1,Dec-2023 (Crisis)
30,60172,51,1,Engineering,Master,0,Dec-2023 (Crisis)
26,43697,58,9,Sales,Bachelor,1,Dec-2023 (Crisis)
37,54879,58,3,HR,Bachelor,0,Dec-2023 (Crisis)
32,43450,65,4,Engineering,Master,1,Dec-2023 (Crisis)
28,58726,65,3,HR,PhD,0,Dec-2023 (Crisis)
45,35490,66,0,Marketing,Master,1,Dec-2023 (Crisis)
45,56399,57,1,Engineering,Bachelor,1,Dec-2023 (Crisis)
28,31731,52,0,Engineering,Bachelor,1,Dec-2023 (Crisis)
29,37002,68,3,Engineering,Associate,1,Dec-2023 (Crisis)
43,27842,55,9,Engineering,Master,0,Dec-2023 (Crisis)
39,41248,70,3,HR,PhD,0,Dec-2023 (Crisis)
24,59666,65,1,Engineering,Master,0,Dec-2023 (Crisis)
35,57658,63,9,Engineering,Bachelor,1,Dec-2023 (Crisis)
45,24147,61,7,Marketing,Bachelor,1,Dec-2023 (Crisis)
47,58165,52,1,Sales,Master,0,Dec-2023 (Crisis)
42,59061,61,7,Sales,Master,1,Dec-2023 (Crisis)
26,63478,63,2,Engineering,Bachelor,0,Dec-2023 (Crisis)
24,47040,51,4,Engineering,Master,0,Dec-2023 (Crisis)
46,22407,70,5,Sales,Bachelor,1,Dec-2023 (Crisis)
23,31031,72,2,Sales,Master,1,Dec-2023 (Crisis)
28,68707,63,4,Engineering,Bachelor,0,Dec-2023 (Crisis)
29,33453,48,1,Engineering,Master,1,Dec-2023 (Crisis)
35,22148,50,9,Engineering,Bachelor,0,Dec-2023 (Crisis)
27,24177,68,2,Engineering,Bachelor,1,Dec-2023 (Crisis)
47,57994,58,3,Engineering,Master,0,Dec-2023 (Crisis)
40,64110,55,6,Engineering,Master,1,Dec-2023 (Crisis)
30,39034,64,1,Marketing,Master,1,Dec-2023 (Crisis)
35,51850,68,8,Sales,Master,0,Dec-2023 (Crisis)
26,67506,49,9,Engineering,Bachelor,1,Dec-2023 (Crisis)
38,58765,56,4,Engineering,Associate,0,Dec-2023 (Crisis)
46,60111,60,1,Engineering,Associate,0,Dec-2023 (Crisis)
29,48942,69,1,Engineering,Bachelor,1,Dec-2023 (Crisis)
36,54419,67,3,HR,Master,0,Dec-2023 (Crisis)
49,24999,64,8,Sales,Bachelor,1,Dec-2023 (Crisis)
34,26904,62,0,HR,Associate,1,Dec-2023 (Crisis)
24,57533,73,5,Engineering,Bachelor,1,Dec-2023 (Crisis)
31,39518,58,6,Engineering,Bachelor,1,Dec-2023 (Crisis)
40,66456,67,4,Engineering,Master,1,Dec-2023 (Crisis)
23,65197,72,5,Engineering,Bachelor,1,Dec-2023 (Crisis)
36,35215,72,7,Engineering,Bachelor,0,Dec-2023 (Crisis)
34,37914,72,7,Engineering,Bachelor,1,Dec-2023 (Crisis)
49,41501,57,0,Engineering,Bachelor,1,Dec-2023 (Crisis)
44,23806,57,7,Engineering,Bachelor,1,Dec-2023 (Crisis)
48,71570,66,1,Engineering,Associate,1,Dec-2023 (Crisis)
24,38547,48,8,Engineering,Bachelor,0,Dec-2023 (Crisis)
35,52865,66,0,Engineering,Master,1,Dec-2023 (Crisis)
23,124474,46,8,Engineering,Bachelor,0,Mar-2024 (Recovery)
47,92065,41,10,Sales,PhD,0,Mar-2024 (Recovery)
31,71119,48,1,Engineering,PhD,0,Mar-2024 (Recovery)
48,57529,43,15,Marketing,Associate,0,Mar-2024 (Recovery)
35,113488,50,18,Engineering,Bachelor,0,Mar-2024 (Recovery)
23,95953,38,13,Engineering,PhD,0,Mar-2024 (Recovery)
43,42188,54,19,Sales,Master,0,Mar-2024 (Recovery)
29,60372,42,7,Engineering,PhD,0,Mar-2024 (Recovery)
57,52454,41,5,Sales,Bachelor,0,Mar-2024 (Recovery)
44,56685,44,6,Engineering,Bachelor,0,Mar-2024 (Recovery)
39,121772,40,16,Marketing,PhD,0,Mar-2024 (Recovery)
44,70821,43,11,Engineering,PhD,0,Mar-2024 (Recovery)
40,121351,54,7,Marketing,PhD,0,Mar-2024 (Recovery)
43,91500,38,1,Engineering,Bachelor,0,Mar-2024 (Recovery)
41,123314,46,7,Marketing,Master,0,Mar-2024 (Recovery)
36,82385,49,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
50,124998,45,14,Engineering,Associate,0,Mar-2024 (Recovery)
24,74428,42,18,Sales,Associate,0,Mar-2024 (Recovery)
48,76258,43,8,Sales,Master,0,Mar-2024 (Recovery)
36,64622,54,13,Sales,Master,0,Mar-2024 (Recovery)
39,88844,39,12,Sales,PhD,0,Mar-2024 (Recovery)
36,99254,38,16,HR,Bachelor,0,Mar-2024 (Recovery)
49,37325,39,18,Marketing,Bachelor,1,Mar-2024 (Recovery)
31,42513,54,19,Sales,Bachelor,1,Mar-2024 (Recovery)
46,97112,39,18,Marketing,Associate,0,Mar-2024 (Recovery)
23,89449,52,21,HR,PhD,0,Mar-2024 (Recovery)
22,37027,52,17,Engineering,Master,1,Mar-2024 (Recovery)
58,124005,48,8,Engineering,Bachelor,0,Mar-2024 (Recovery)
52,53658,36,11,Sales,PhD,0,Mar-2024 (Recovery)
43,48844,49,16,Marketing,Master,0,Mar-2024 (Recovery)
56,54700,37,19,Sales,Bachelor,0,Mar-2024 (Recovery)
26,98873,41,11,Marketing,Bachelor,0,Mar-2024 (Recovery)
48,49147,46,1,HR,Bachelor,0,Mar-2024 (Recovery)
27,126387,37,7,Marketing,PhD,0,Mar-2024 (Recovery)
53,129666,48,10,Sales,Bachelor,0,Mar-2024 (Recovery)
39,70497,53,19,Sales,Bachelor,0,Mar-2024 (Recovery)
24,128438,45,6,Engineering,Master,0,Mar-2024 (Recovery)
42,113300,50,19,Marketing,Associate,0,Mar-2024 (Recovery)
54,50152,40,7,Engineering,Associate,0,Mar-2024 (Recovery)
53,116757,45,4,HR,Master,0,Mar-2024 (Recovery)
31,48694,43,19,Engineering,Master,0,Mar-2024 (Recovery)
23,125961,41,4,Engineering,Associate,0,Mar-2024 (Recovery)
49,76250,40,3,Sales,Master,0,Mar-2024 (Recovery)
32,42088,47,13,Sales,PhD,0,Mar-2024 (Recovery)
22,119813,46,21,HR,Associate,0,Mar-2024 (Recovery)
55,125348,43,17,HR,PhD,0,Mar-2024 (Recovery)
55,58904,42,12,Marketing,PhD,0,Mar-2024 (Recovery)
58,117535,50,6,Marketing,Master,0,Mar-2024 (Recovery)
55,69704,51,14,Marketing,Associate,0,Mar-2024 (Recovery)
44,113803,51,2,HR,PhD,0,Mar-2024 (Recovery)
51,75026,38,0,Marketing,PhD,0,Mar-2024 (Recovery)
32,106611,52,14,Engineering,PhD,0,Mar-2024 (Recovery)
48,54999,48,18,Engineering,Bachelor,0,Mar-2024 (Recovery)
51,72316,38,14,Engineering,PhD,0,Mar-2024 (Recovery)
46,76997,36,20,Engineering,Associate,0,Mar-2024 (Recovery)
23,112974,40,17,Engineering,Bachelor,0,Mar-2024 (Recovery)
52,127027,39,19,Marketing,Master,0,Mar-2024 (Recovery)
48,76154,37,10,HR,PhD,0,Mar-2024 (Recovery)
50,114334,49,7,Engineering,PhD,0,Mar-2024 (Recovery)
29,56289,47,17,Engineering,Master,0,Mar-2024 (Recovery)
55,46630,38,15,Marketing,PhD,0,Mar-2024 (Recovery)
40,78760,53,9,Marketing,Bachelor,0,Mar-2024 (Recovery)
51,99677,46,6,HR,Bachelor,1,Mar-2024 (Recovery)
49,50244,52,1,Engineering,Associate,0,Mar-2024 (Recovery)
47,91012,53,3,Engineering,Master,1,Mar-2024 (Recovery)
56,36991,47,10,HR,Master,0,Mar-2024 (Recovery)
23,104090,47,15,Engineering,Master,0,Mar-2024 (Recovery)
52,79853,53,21,HR,Bachelor,0,Mar-2024 (Recovery)
35,67456,53,13,Marketing,Master,0,Mar-2024 (Recovery)
51,116308,45,11,HR,Associate,1,Mar-2024 (Recovery)
51,36855,48,4,HR,Master,0,Mar-2024 (Recovery)
51,72028,44,9,Sales,Bachelor,0,Mar-2024 (Recovery)
54,69562,50,5,Engineering,Master,0,Mar-2024 (Recovery)
39,58997,42,16,Engineering,Master,0,Mar-2024 (Recovery)
27,44250,39,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
33,85343,40,13,Sales,Master,0,Mar-2024 (Recovery)
23,125724,40,4,HR,Master,1,Mar-2024 (Recovery)
55,60281,42,1,Engineering,Master,0,Mar-2024 (Recovery)
33,122760,37,6,HR,Bachelor,0,Mar-2024 (Recovery)
46,105885,48,15,HR,Associate,0,Mar-2024 (Recovery)
40,52808,40,19,Engineering,Master,0,Mar-2024 (Recovery)
47,125997,42,3,HR,PhD,0,Mar-2024 (Recovery)
29,40547,51,12,Engineering,Master,0,Mar-2024 (Recovery)
31,69496,51,2,Engineering,Associate,0,Mar-2024 (Recovery)
31,50074,48,18,Sales,PhD,0,Mar-2024 (Recovery)
61,90725,51,1,Sales,Master,0,Mar-2024 (Recovery)
61,102499,50,6,Sales,PhD,1,Mar-2024 (Recovery)
54,125848,41,0,Engineering,Bachelor,0,Mar-2024 (Recovery)
27,120730,53,17,Marketing,Bachelor,1,Mar-2024 (Recovery)
41,75660,52,21,Engineering,Bachelor,0,Mar-2024 (Recovery)
59,104269,45,8,Sales,Master,0,Mar-2024 (Recovery)
25,79823,45,3,Engineering,PhD,0,Mar-2024 (Recovery)
45,62738,54,5,Engineering,Associate,1,Mar-2024 (Recovery)
61,82468,44,6,Marketing,Master,0,Mar-2024 (Recovery)
39,82826,38,5,Engineering,Bachelor,0,Mar-2024 (Recovery)
30,128244,44,5,HR,Bachelor,0,Mar-2024 (Recovery)
35,102162,49,21,Engineering,PhD,0,Mar-2024 (Recovery)
42,119092,44,16,HR,Bachelor,0,Mar-2024 (Recovery)
51,92720,53,17,Engineering,Master,0,Mar-2024 (Recovery)
53,52687,49,8,Marketing,Master,0,Mar-2024 (Recovery)
39,121810,49,7,Sales,Master,0,Mar-2024 (Recovery)
24,43967,53,0,Sales,Bachelor,1,Mar-2024 (Recovery)
39,106262,38,1,HR,Master,0,Mar-2024 (Recovery)
41,59923,37,17,HR,PhD,0,Mar-2024 (Recovery)
22,77029,41,18,Sales,PhD,0,Mar-2024 (Recovery)
57,119129,48,0,Marketing,Associate,0,Mar-2024 (Recovery)
27,97766,38,2,Engineering,PhD,0,Mar-2024 (Recovery)
59,59691,40,16,Sales,Bachelor,1,Mar-2024 (Recovery)
45,129557,43,20,Sales,PhD,0,Mar-2024 (Recovery)
49,91696,42,15,Sales,Associate,0,Mar-2024 (Recovery)
22,36039,41,7,Engineering,Associate,1,Mar-2024 (Recovery)
54,36761,40,0,Engineering,Master,1,Mar-2024 (Recovery)
60,37840,52,0,Marketing,Master,0,Mar-2024 (Recovery)
37,124704,49,21,Sales,Master,0,Mar-2024 (Recovery)
38,43411,46,7,Marketing,Master,1,Mar-2024 (Recovery)
38,77954,51,2,Sales,Associate,0,Mar-2024 (Recovery)
51,98164,38,10,Sales,Master,0,Mar-2024 (Recovery)
61,74447,51,16,HR,Bachelor,0,Mar-2024 (Recovery)
25,122900,41,14,Marketing,Associate,0,Mar-2024 (Recovery)
39,37927,40,20,Marketing,Associate,1,Mar-2024 (Recovery)
34,71557,37,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
34,64663,40,8,HR,PhD,1,Mar-2024 (Recovery)
27,48170,41,19,Engineering,Master,0,Mar-2024 (Recovery)
43,104518,54,13,Marketing,Bachelor,0,Mar-2024 (Recovery)
32,59517,37,11,HR,PhD,0,Mar-2024 (Recovery)
42,43838,40,11,Marketing,PhD,1,Mar-2024 (Recovery)
46,72429,36,19,HR,Associate,0,Mar-2024 (Recovery)
53,125119,46,20,HR,Master,0,Mar-2024 (Recovery)
47,51835,49,18,Sales,Bachelor,0,Mar-2024 (Recovery)
55,129969,53,7,HR,Master,1,Mar-2024 (Recovery)
49,40166,46,13,Sales,PhD,1,Mar-2024 (Recovery)
26,92979,48,0,HR,Bachelor,0,Mar-2024 (Recovery)
57,54239,49,20,Engineering,Master,0,Mar-2024 (Recovery)
33,67867,37,6,HR,PhD,0,Mar-2024 (Recovery)
26,119051,40,17,Engineering,Bachelor,0,Mar-2024 (Recovery)
47,35374,48,4,Marketing,Associate,0,Mar-2024 (Recovery)
46,106111,49,4,Sales,Bachelor,1,Mar-2024 (Recovery)
29,76994,50,10,Engineering,PhD,0,Mar-2024 (Recovery)
55,41208,53,20,Marketing,Bachelor,1,Mar-2024 (Recovery)
44,124587,40,12,Sales,Associate,0,Mar-2024 (Recovery)
31,114618,48,4,Engineering,Master,0,Mar-2024 (Recovery)
48,92617,36,3,Engineering,PhD,0,Mar-2024 (Recovery)
23,96742,47,12,Engineering,Associate,0,Mar-2024 (Recovery)
35,58005,45,11,HR,Associate,0,Mar-2024 (Recovery)
49,119817,42,3,Sales,Master,0,Mar-2024 (Recovery)
26,90622,39,12,HR,PhD,0,Mar-2024 (Recovery)
39,91278,42,6,HR,Bachelor,0,Mar-2024 (Recovery)
32,99537,47,14,Marketing,Associate,0,Mar-2024 (Recovery)
30,55188,48,2,Sales,PhD,0,Mar-2024 (Recovery)
36,59403,44,4,HR,Bachelor,0,Mar-2024 (Recovery)
39,43798,44,1,Sales,PhD,1,Mar-2024 (Recovery)
39,55160,37,15,HR,Master,0,Mar-2024 (Recovery)
49,37541,53,2,Engineering,Master,0,Mar-2024 (Recovery)
53,116625,49,11,Marketing,Bachelor,0,Mar-2024 (Recovery)
24,89540,49,7,Marketing,Bachelor,0,Mar-2024 (Recovery)
31,39771,44,8,Engineering,Associate,0,Mar-2024 (Recovery)
52,114745,41,6,Marketing,PhD,0,Mar-2024 (Recovery)
25,125561,47,11,Marketing,Bachelor,0,Mar-2024 (Recovery)
40,58115,44,5,Sales,Bachelor,0,Mar-2024 (Recovery)
38,114455,41,4,Engineering,Master,1,Mar-2024 (Recovery)
55,40210,51,7,Engineering,Associate,0,Mar-2024 (Recovery)
40,60090,43,17,Marketing,Master,0,Mar-2024 (Recovery)
49,77514,45,2,Engineering,PhD,0,Mar-2024 (Recovery)
57,68694,36,9,Marketing,PhD,0,Mar-2024 (Recovery)
38,72305,37,21,HR,Master,0,Mar-2024 (Recovery)
22,38030,44,10,Engineering,Bachelor,1,Mar-2024 (Recovery)
60,50372,37,14,HR,Associate,0,Mar-2024 (Recovery)
36,109043,54,16,Sales,Bachelor,1,Mar-2024 (Recovery)
28,94962,53,4,Engineering,Master,1,Mar-2024 (Recovery)
56,112911,38,13,Engineering,Associate,0,Mar-2024 (Recovery)
39,92347,51,10,Engineering,PhD,0,Mar-2024 (Recovery)
44,78270,52,10,Sales,Bachelor,0,Mar-2024 (Recovery)
24,43736,40,6,Engineering,Bachelor,0,Mar-2024 (Recovery)
32,61453,51,17,Engineering,Master,0,Mar-2024 (Recovery)
43,121698,53,6,Engineering,Associate,0,Mar-2024 (Recovery)
49,115445,53,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
40,76004,46,5,Engineering,Bachelor,0,Mar-2024 (Recovery)
53,115338,53,13,Engineering,Associate,0,Mar-2024 (Recovery)
60,114950,49,10,Sales,Bachelor,0,Mar-2024 (Recovery)
25,88433,36,21,Sales,Associate,0,Mar-2024 (Recovery)
35,86098,44,16,HR,Bachelor,0,Mar-2024 (Recovery)
60,57665,38,12,Engineering,Master,0,Mar-2024 (Recovery)
55,39738,49,4,Engineering,Bachelor,1,Mar-2024 (Recovery)
60,114396,53,6,Engineering,Bachelor,0,Mar-2024 (Recovery)
48,102633,40,10,Sales,Associate,1,Mar-2024 (Recovery)
38,94983,50,3,Sales,Bachelor,0,Mar-2024 (Recovery)
48,83456,44,18,Sales,Associate,0,Mar-2024 (Recovery)
52,107776,39,3,Marketing,Bachelor,0,Mar-2024 (Recovery)
52,84536,47,15,Marketing,PhD,0,Mar-2024 (Recovery)
45,59224,51,21,Sales,Master,0,Mar-2024 (Recovery)
26,51854,54,9,HR,Associate,0,Mar-2024 (Recovery)
25,115879,36,14,Marketing,Associate,0,Mar-2024 (Recovery)
51,72979,53,8,Engineering,Master,0,Mar-2024 (Recovery)
59,109832,40,17,Marketing,Master,0,Mar-2024 (Recovery)
26,123540,47,9,Marketing,Master,0,Mar-2024 (Recovery)
55,62551,52,21,HR,Master,0,Mar-2024 (Recovery)
47,90057,48,21,Engineering,Associate,0,Mar-2024 (Recovery)
52,122864,52,0,Engineering,Associate,0,Mar-2024 (Recovery)
24,35503,41,2,Marketing,Master,1,Mar-2024 (Recovery)
38,106225,54,1,Sales,Master,0,Mar-2024 (Recovery)
58,83462,37,6,Sales,Bachelor,0,Mar-2024 (Recovery)
31,59984,47,7,Engineering,Associate,0,Mar-2024 (Recovery)
44,90353,36,0,HR,Associate,0,Mar-2024 (Recovery)
59,49100,42,1,HR,Bachelor,1,Mar-2024 (Recovery)
58,107250,51,7,Engineering,Master,0,Mar-2024 (Recovery)
52,114570,50,9,Marketing,Bachelor,1,Mar-2024 (Recovery)
56,48021,54,11,Sales,Associate,1,Mar-2024 (Recovery)
29,52295,51,9,Sales,Master,0,Mar-2024 (Recovery)
39,45149,51,9,Engineering,Master,0,Mar-2024 (Recovery)
46,125921,42,14,Engineering,Bachelor,0,Mar-2024 (Recovery)
23,60173,49,6,Sales,Associate,0,Mar-2024 (Recovery)
40,119411,44,12,Engineering,Associate,0,Mar-2024 (Recovery)
44,75850,50,6,Engineering,Associate,0,Mar-2024 (Recovery)
33,55202,54,15,Marketing,Associate,0,Mar-2024 (Recovery)
53,103053,36,5,Sales,Associate,0,Mar-2024 (Recovery)
24,66610,50,13,Engineering,Bachelor,0,Mar-2024 (Recovery)
29,35423,54,11,HR,Bachelor,0,Mar-2024 (Recovery)
61,79331,44,3,Marketing,Bachelor,0,Mar-2024 (Recovery)
27,53523,49,20,Sales,Master,0,Mar-2024 (Recovery)
41,85173,43,13,Sales,Associate,0,Mar-2024 (Recovery)
56,53692,42,12,Sales,Bachelor,0,Mar-2024 (Recovery)
45,120110,48,9,Sales,Bachelor,0,Mar-2024 (Recovery)
34,71402,54,8,Engineering,Associate,0,Mar-2024 (Recovery)
57,92907,53,3,Engineering,PhD,1,Mar-2024 (Recovery)
38,113927,41,10,HR,Associate,0,Mar-2024 (Recovery)
57,108166,48,13,Engineering,Associate,0,Mar-2024 (Recovery)
58,95373,50,1,Engineering,Bachelor,0,Mar-2024 (Recovery)
57,42839,42,10,HR,Master,0,Mar-2024 (Recovery)
26,52466,38,20,HR,Associate,0,Mar-2024 (Recovery)
38,58055,46,10,Marketing,Master,0,Mar-2024 (Recovery)
25,94034,53,13,Marketing,Associate,0,Mar-2024 (Recovery)
55,37456,43,3,Sales,PhD,0,Mar-2024 (Recovery)
53,103565,37,7,Engineering,Master,1,Mar-2024 (Recovery)
50,111342,51,2,Sales,Bachelor,0,Mar-2024 (Recovery)
26,60072,47,13,Engineering,Master,0,Mar-2024 (Recovery)
45,113343,38,11,Engineering,Associate,0,Mar-2024 (Recovery)
40,126066,38,14,Marketing,Bachelor,0,Mar-2024 (Recovery)
40,110437,37,18,Sales,Master,0,Mar-2024 (Recovery)
26,110436,49,18,HR,PhD,0,Mar-2024 (Recovery)
44,81057,50,9,Sales,PhD,0,Mar-2024 (Recovery)
25,43911,54,6,Sales,PhD,1,Mar-2024 (Recovery)
22,67007,44,6,Engineering,PhD,0,Mar-2024 (Recovery)
27,43965,45,15,HR,Associate,1,Mar-2024 (Recovery)
36,60849,45,13,Marketing,Associate,0,Mar-2024 (Recovery)
28,104640,50,19,Marketing,Bachelor,0,Mar-2024 (Recovery)
39,74870,39,20,Engineering,Bachelor,0,Mar-2024 (Recovery)
42,64309,42,14,Sales,PhD,0,Mar-2024 (Recovery)
39,117476,39,21,Engineering,Bachelor,0,Mar-2024 (Recovery)
53,44643,40,16,Sales,Bachelor,1,Mar-2024 (Recovery)
58,80228,51,17,Engineering,PhD,0,Mar-2024 (Recovery)
29,58877,50,11,HR,Associate,0,Mar-2024 (Recovery)
24,97238,47,16,Engineering,Associate,0,Mar-2024 (Recovery)
57,60299,54,11,Engineering,Bachelor,0,Mar-2024 (Recovery)
58,125422,37,21,Marketing,Associate,0,Mar-2024 (Recovery)
23,40690,51,8,Engineering,Master,0,Mar-2024 (Recovery)
57,90472,39,11,HR,Bachelor,0,Mar-2024 (Recovery)
52,63111,53,17,Sales,Master,0,Mar-2024 (Recovery)
49,124581,47,14,Marketing,PhD,0,Mar-2024 (Recovery)
41,72235,50,5,Sales,PhD,0,Mar-2024 (Recovery)
34,68606,37,4,HR,PhD,0,Mar-2024 (Recovery)
39,109934,50,9,HR,Bachelor,0,Mar-2024 (Recovery)
34,71844,47,12,HR,Bachelor,0,Mar-2024 (Recovery)
39,37852,48,17,Sales,Associate,0,Mar-2024 (Recovery)
25,59831,37,6,HR,Associate,0,Mar-2024 (Recovery)
26,76059,39,1,Sales,Bachelor,0,Mar-2024 (Recovery)
38,79666,42,20,Sales,Master,0,Mar-2024 (Recovery)
34,46262,45,12,Sales,Bachelor,1,Mar-2024 (Recovery)
40,69987,45,5,Marketing,PhD,0,Mar-2024 (Recovery)
27,93991,36,4,HR,Associate,0,Mar-2024 (Recovery)
61,81202,51,3,HR,PhD,0,Mar-2024 (Recovery)
27,90717,46,6,Marketing,Master,0,Mar-2024 (Recovery)
34,88453,46,10,Sales,PhD,0,Mar-2024 (Recovery)
41,76160,49,1,Sales,Associate,0,Mar-2024 (Recovery)
48,51942,47,4,HR,PhD,0,Mar-2024 (Recovery)
26,68098,43,11,Engineering,Associate,0,Mar-2024 (Recovery)
53,57770,50,10,Sales,Bachelor,0,Mar-2024 (Recovery)
